Memento of Angerboda,103368,106243,108245,115175,119065,127226,127573,134009,142035,146683,147799,155696,163195,169749,173158,186618,0,0,0
Spontaneous Appendages,63024,67450,68057,69725,73842,74655,80755,78575,81529,84604,83993,89010,93201,94456,96615,98947,0,0,0
Stat Haste,88007,93992,96700,102301,103804,107727,114071,117804,121360,125743,129915,136496,141924,150235,159457,164494,0,0,0
Stat Crit,107403,113735,119469,122068,126344,132475,135814,140397,146383,152685,159257,164550,169467,177717,184507,188833,0,0,0
Ravaged Seed Pod,30389,28540,28443,31752,31926,33103,33451,32985,37194,38516,39116,38506,41162,41073,42071,41894,0,0,0
Nightmare Egg Shell,88192,89576,92861,99145,101548,104942,110602,114135,119887,124769,128677,136034,138468,145711,151593,160715,0,0,0
Tempered Egg of Serpentrix,78461,83100,83991,93756,97684,96410,103949,109089,115799,120111,125692,133565,140728,145939,149303,159664,0,0,0
Windscar Whetstone,51175,53796,56730,58326,57175,57699,61265,65601,66227,67185,67050,70565,69749,74602,74162,79852,0,0,0
Infernal Cinders (3 Users),92251,92267,97948,99456,104071,107626,112134,116319,121719,122334,127991,136761,138809,142151,149814,155883,0,0,0
Tirathon's Betrayal,80613,82550,91276,92151,98831,101769,107886,112259,119661,124591,130745,136178,145078,149117,154284,163985,0,0,0
Stat Versatility,109169,113510,115298,125122,126935,131486,137934,141261,147522,157275,161062,166861,172146,180446,184723,195311,0,0,0
Vial of Ceaseless Toxins,100088,105778,111156,113462,117253,126082,132504,138306,141022,151602,156748,164661,172949,181764,188270,198237,0,0,0
Toe Knee's Promise,29105,34830,34901,35875,36867,36400,39992,39271,38266,42263,40423,40476,46429,47578,48384,50880,0,0,0
Nature's Call,63550,63984,65656,68790,67248,72332,70611,72338,78492,78548,79979,80871,82691,83942,86163,87046,0,0,0
Infernal Cinders,87997,88448,92020,96349,99176,96186,103312,107927,111681,113408,119878,124478,129657,134630,139196,146083,0,0,0
Stat Mastery,109829,116015,119758,122694,130455,134710,137162,144342,152065,155106,159521,164728,173960,179903,188706,196349,0,0,0
Tiny Oozeling in a Jar,51688,50963,54587,57568,58056,59885,59266,60013,61466,63665,67142,66753,70083,71009,69404,75041,0,0,0
Chrono Shard,87019,92539,95636,97519,102232,105788,110046,115111,118286,127061,132076,135805,138784,144860,151421,159358,0,0,0
Eye of Command,127264,133461,140004,141765,145027,156334,155831,166437,166904,175596,184486,189659,195179,202713,206890,215325,0,0,0
Shadow-singed Fang,0,116138,123173,124652,128968,134573,144022,142397,149618,157409,164102,168212,178569,180086,189386,198784,0,0,0
Umbral Moonglaives,96445,100511,104110,106444,108970,117395,114285,123683,125363,130731,135299,141247,146088,152690,158892,165483,0,0,0
Chaos Talisman,96626,99215,105106,110176,114351,120158,124524,130423,135427,142011,144959,152688,160574,165026,175890,182198,0,0,0
Specter of Betrayal,131735,139948,146303,148079,159373,166406,172219,180515,190019,199367,208521,217248,227981,241753,252055,264813,0,0,0
Terminus Signaling Beacon,0,52600,54437,55626,54998,58999,59805,62181,64331,64321,64355,70009,70864,70495,74319,73809,0,0,0
Faulty Countermeasure,61430,63673,65783,66113,70781,74416,73759,75483,77724,83231,82786,82265,85047,92563,91903,96850,0,0,0
Engine of Eradication (No Orbs),79161,81481,82584,86253,90159,90917,97352,96375,103618,108169,113283,112681,117105,120462,124725,130310,0,0,0
Specter of Betrayal (No Overlap),105344,107339,112503,117524,126257,130858,132751,143839,146963,157091,165755,171799,181718,187425,196278,206192,0,0,0
Horn of Valor,90830,92211,98423,102463,106035,108240,112050,114146,122896,122795,129818,133527,139495,143332,151551,154232,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188235
Terrorbound Nexus,60121,61273,63910,65008,65578,68064,72030,72991,73472,76853,80527,81144,86132,88555,89955,92059,0,0,0
Unstable Arcanocrystal,118587,119260,122858,126972,129515,129960,131405,136354,141075,140605,143012,144226,149424,150064,152676,152908,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,144134,150339,154374,163766,172691,182882,192317,199262,206576,217647,231044,236293,250254
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223075
Thrice Accursed Compass,105419,103109,109302,116707,120747,125380,129172,130448,139766,144908,151188,155815,159919,169475,177060,182659,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169740
Mark of Dargrul,52542,56520,58322,59671,59510,61168,63518,63172,65766,64158,68585,72763,76422,74548,79565,82851,0,0,0
Forgefiend's Fabricator,0,91882,94102,99409,103564,105646,106835,111040,119761,118632,124835,130439,134387,138778,144994,150704,0,0,0
Engine of Eradication,115273,113218,121843,123222,132634,135163,138080,147068,150186,158575,162554,169719,174095,183819,191390,201241,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,119469,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233046
Golganneth's Vitality,0,0,0,0,0,0,133084,141303,147083,155108,162717,170854,180789,184385,196123,203595,213611,224958,235407
