Terminus Signaling Beacon,0,40336,39194,40056,42015,42116,43769,43574,48345,49012,49500,48948,51891,51919,54376,56341,0,0,0
Faulty Countermeasure,47965,49926,50942,55070,56040,57445,57013,61267,63146,64124,66598,68140,71005,71982,76451,78901,0,0,0
Engine of Eradication (No Orbs),61306,64416,65437,68178,73851,72765,77911,79791,80423,85524,89378,90870,95112,99126,99951,105833,0,0,0
Specter of Betrayal (No Overlap),91942,95637,101043,105864,109138,113604,117559,125229,132213,137667,145758,152365,159428,165231,175182,183050,0,0,0
Horn of Valor,76706,77257,80763,82753,86679,90731,95068,95999,100551,105249,109214,113520,115871,120573,125982,128823,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152163
Terrorbound Nexus,46545,49270,51119,52353,53451,55277,57819,58113,60647,59539,65933,67017,69767,71468,72674,75431,0,0,0
Unstable Arcanocrystal,93634,96609,98705,100113,100142,103692,105255,107200,110542,111286,114844,116114,118644,119627,122787,124316,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,129631,134418,143224,150233,152890,160377,170320,182362,187530,194356,205371,216289,223282
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188534
Thrice Accursed Compass,83652,89839,91982,95948,97652,103233,107262,112761,116973,120134,126897,131603,137121,141092,148841,154832,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132809
Mark of Dargrul,41299,42416,43573,45099,47155,48839,49427,51106,50849,54457,55982,58388,58829,59526,60680,65077,0,0,0
Forgefiend's Fabricator,0,77560,80195,84568,89236,90484,93436,95487,100054,105897,107948,110360,114904,121363,124973,129776,0,0,0
Engine of Eradication,90550,93923,98761,101004,106463,109898,114396,120501,124793,129958,135813,139656,144003,152523,156075,163923,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,100025,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189567
Golganneth's Vitality,0,0,0,0,0,0,119158,126726,129399,137050,140954,149452,158392,165685,172827,181738,186160,200791,205800
