Stat Versatility,119891,121383,127827,133761,137761,144703,147438,159425,164316,167048,174659,179262,187958,194136,199953,211844,0,0,0
Vial of Ceaseless Toxins,96181,99582,105077,107018,113545,119901,126259,127988,135478,142194,153086,157603,165314,174694,176333,187546,0,0,0
Toe Knee's Promise,77735,80321,91278,92238,97835,99905,105503,105224,109538,109834,113091,116898,121717,120632,126767,131358,0,0,0
Nature's Call,89500,92650,97055,95956,98470,99545,99214,105919,106829,111541,112668,114488,118400,118159,122777,126272,0,0,0
Infernal Cinders,100915,107353,108116,112052,118494,120950,121970,128652,138738,139639,142014,152995,153352,161838,166748,172644,0,0,0
Stat Mastery,121381,124246,128201,133445,137059,143605,150412,153907,157189,168116,172208,180147,189834,193238,204387,210817,0,0,0
Tiny Oozeling in a Jar,65683,64166,69842,70551,75043,72577,76085,76472,81455,80748,80951,85833,89776,89498,94403,96993,0,0,0
Chrono Shard,121674,120925,127620,133760,137467,143274,149415,151776,157850,166318,171259,179031,181559,194135,199399,211172,0,0,0
Eye of Command,140180,148377,155097,155621,163382,165194,175789,181405,187953,195382,201274,210179,214738,224735,232990,242453,0,0,0
Shadow-singed Fang,0,129692,133862,138039,146166,151187,156514,159956,163563,170319,179608,187238,190712,201309,207259,212013,0,0,0
Umbral Moonglaives,73300,73962,80626,83043,81479,88460,87690,90605,95722,96949,99702,104674,104623,113076,112209,115353,0,0,0
Chaos Talisman,125754,134457,144140,154748,157214,165382,169558,177527,185104,188264,193924,204680,215958,223090,228784,236952,0,0,0
Specter of Betrayal,98362,101904,112259,115819,120823,122466,131982,140666,144740,156439,160898,170011,177191,187352,193904,204554,0,0,0
Terminus Signaling Beacon,0,65332,64569,65700,68217,69851,72756,73394,76553,75608,81271,78296,85460,85514,85963,93425,0,0,0
Faulty Countermeasure,86462,91016,96531,98806,98348,98313,106098,109106,114056,117029,122601,127546,129805,136540,138278,145303,0,0,0
Engine of Eradication (No Orbs),88152,87380,94643,95890,99479,100731,107127,107701,112932,116464,120342,126128,128016,129866,141334,145843,0,0,0
Specter of Betrayal (No Overlap),88110,90111,93459,100078,106313,110466,114715,121249,124357,134234,138552,144071,150985,157865,167265,176226,0,0,0
Horn of Valor,112151,116248,122186,125282,128789,131388,138608,145704,151754,156503,166752,165858,178678,182367,184833,196897,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264937
Terrorbound Nexus,58957,63693,65647,66664,67918,72075,72458,76294,80144,77923,82915,84792,84498,86180,93745,97666,0,0,0
Unstable Arcanocrystal,159825,164088,164294,170022,172382,178183,176430,182706,183263,188754,191661,195929,212442,216436,223258,225239,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,179439,187935,196073,206098,216954,226069,236556,247240,258751,269460,286618,298617,310677
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258774
Thrice Accursed Compass,115627,118157,125527,131007,136968,139693,147320,151722,155281,164911,169692,177764,182429,189329,199681,202500,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242875
Mark of Dargrul,56991,61256,60645,67564,65015,67082,69729,69769,72887,75097,75422,79599,81839,84722,88069,85838,0,0,0
Forgefiend's Fabricator,0,105978,104450,112085,112546,121586,124809,126565,136808,135624,141838,147690,152281,159539,162470,168102,0,0,0
Engine of Eradication,121427,125716,132640,134499,141582,144849,153505,153817,163130,168967,175076,186183,192576,198005,205313,213694,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,137470,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311171
Golganneth's Vitality,0,0,0,0,0,0,160114,167556,169068,179401,188140,198398,209886,219763,229815,241813,250449,261113,276208
