Windscar Whetstone,74834,75942,79008,81886,82390,86026,86575,86781,92702,92542,96791,100884,100832,108241,105367,107573,0,0,0
Eye of Command,118375,120309,123638,130745,133102,138468,144744,148480,149733,159265,164615,164351,175720,182750,190615,190046,0,0,0
Specter of Betrayal_NoOverlap,74190,82723,81099,88291,91042,96062,104205,107115,110224,117817,119240,128495,136254,141263,146806,151724,0,0,0
Tiny Oozeling in a Jar,89593,90633,94565,99432,103799,100285,108068,110777,113649,116581,119369,120406,129284,128834,139150,141974,0,0,0
Stat Mastery,105440,111247,115210,123037,122125,126273,129787,137121,142310,148139,153065,155906,162391,168755,171987,180666,0,0,0
Umbral Moonglaives,79366,78883,84543,85575,92908,92952,95363,106912,100716,104880,111384,111535,118606,119634,122812,130503,0,0,0
Chaos Talisman,108220,106699,114838,120098,115978,126055,127725,134881,140544,144148,149062,159741,156831,165435,174105,178732,0,0,0
Terminus Signaling Beacon,0,75206,76318,78852,82949,84313,86444,86768,88776,91718,94949,96620,99548,103176,106690,110188,0,0,0
Horn of Valor,86311,92367,95485,97223,98760,105566,106807,110461,117903,123930,122744,129180,132671,136983,139941,149351,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256083
Nightmare Egg Shell,92236,97582,101878,105595,110431,112461,118624,121744,126714,131341,136102,137697,145866,152972,156894,164139,0,0,0
Infernal Cinders,89978,94804,98272,101046,106662,107438,110787,113239,119691,120836,128753,134528,137025,144441,147803,151818,0,0,0
Engine of Eradication,110207,115790,112457,123490,124498,129824,134791,137403,144755,148958,155180,158017,166977,173703,179813,185099,0,0,0
InfernalCinders_3Users,96822,105147,109146,109521,112930,112729,119849,125041,127332,132044,142286,144299,147666,153528,161905,165099,0,0,0
Gorshalachs Legacy,0,101765,105905,104692,114090,113260,118651,120998,128103,130898,133545,137029,142871,151380,155741,158740,0,0,0
Aman'Thuls Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240043
Infernal Alchemist Stone,0,0,0,0,0,104925,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiljaedens Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238620
Shadow Singed Fang,0,107356,108607,112985,114663,121939,124531,127750,133937,139022,141410,149283,156883,160553,166910,173171,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288774
