Tirathon's Betrayal,78427,80681,84991,88337,90477,97332,103432,104269,113443,117543,121664,129432,137227,142093,144375,154130,0,0,0
Stat Versatility,96876,102015,105861,109569,117011,119865,125110,129379,132733,136252,147073,147339,157206,163882,166295,176092,0,0,0
Vial of Ceaseless Toxins,92990,99486,102402,107022,111257,117155,126628,129309,137936,143374,149997,154437,166295,169539,181588,190154,0,0,0
Toe Knee's Promise,37477,36165,38651,39011,38126,40740,38936,40582,42546,47659,44591,46234,49563,50533,52874,51725,0,0,0
Nature's Call,53958,53684,51073,55847,56691,60819,58049,60476,63082,62535,71418,72327,74648,75919,77079,77737,0,0,0
Infernal Cinders,75211,78246,78759,84364,84713,88754,88562,95790,100548,101769,107429,110819,114313,120276,127056,129881,0,0,0
Stat Mastery,101397,102748,109029,113633,116757,119701,124348,133462,135156,142510,146808,151844,159383,166112,170794,174745,0,0,0
Tiny Oozeling in a Jar,45441,45103,46924,47554,48018,51855,50888,52014,54930,54213,57486,57938,59633,62528,63799,65137,0,0,0
Chrono Shard,80180,85183,86685,90709,94682,100973,103590,108556,112509,114855,123800,125402,134477,140387,144537,151975,0,0,0
Eye of Command,107601,111723,116648,119341,126439,132131,133484,137976,146386,150343,158456,165200,170696,177057,182622,192602,0,0,0
Shadow-singed Fang,0,99667,103912,108068,112962,117857,123449,126161,131767,137080,143039,147546,153971,159374,167130,173912,0,0,0
Umbral Moonglaives,86065,89259,91450,97349,98257,105356,108854,113375,116540,121546,127307,130206,136815,139566,147486,153455,0,0,0
Chaos Talisman,95147,97696,104107,106977,113505,117033,121674,125878,128996,133893,143867,148887,153887,159918,166706,174951,0,0,0
Specter of Betrayal,123754,130403,135984,143204,149529,160102,162903,171382,179408,191112,197790,206156,218038,227963,239092,251976,0,0,0
Terminus Signaling Beacon,0,46681,45214,47119,47619,49793,51296,52183,56562,57890,58019,60443,61993,62498,64016,67470,0,0,0
Faulty Countermeasure,51427,53225,53139,57363,58381,57051,60335,64223,64103,69122,71489,71974,72992,76776,80765,85641,0,0,0
Engine of Eradication (No Orbs),70882,71179,74245,76030,79014,83378,83826,86578,91196,96442,98107,103358,107620,110990,112007,118620,0,0,0
Specter of Betrayal (No Overlap),97564,103282,107194,112664,116867,124605,127145,135348,141734,147259,158697,162988,173480,179197,185786,196664,0,0,0
Horn of Valor,81239,83326,84531,90111,91307,97963,102233,104514,108644,113608,117221,118932,125768,129989,134111,138919,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163327
Terrorbound Nexus,53071,55349,57305,56855,58790,60559,64345,65435,66502,70377,72449,73014,76263,77554,81072,84829,0,0,0
Unstable Arcanocrystal,101479,103377,103213,107019,114493,111614,113575,117333,117891,119929,121722,125240,126264,129777,130770,134699,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,138082,144502,151542,158594,168060,174471,182866,191237,203107,210089,219721,231663,240490
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211113
Thrice Accursed Compass,91469,95085,98886,102495,106475,112869,114460,121453,126156,130580,142082,148850,153397,160987,165745,173988,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142138
Mark of Dargrul,41550,44938,46945,43572,48086,51948,53173,52531,53625,54099,58391,58649,60231,62887,65322,64387,0,0,0
Forgefiend's Fabricator,0,87094,88988,93465,96525,98443,100312,106648,109762,113227,117107,122108,124879,129989,136727,142273,0,0,0
Engine of Eradication,102878,105178,111087,113041,116189,119084,128570,134354,135124,143241,148581,156605,162163,169713,176510,180273,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,109848,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206571
Golganneth's Vitality,0,0,0,0,0,0,128000,134725,140434,148422,153432,160547,168490,178279,190011,194435,206728,216826,223274
