Nature's Call,46357,48066,49062,48555,52527,54109,54938,53908,57493,56931,58517,59078,61560,62097,63775,61928,0,0,0
Infernal Cinders,77758,78528,80740,84965,88124,93803,96323,99680,103225,109325,110843,117339,118324,128294,131719,135219,0,0,0
Stat Mastery,83231,84976,87948,89793,93083,100765,102263,106246,110980,117451,118585,124033,131846,135982,140967,145588,0,0,0
Tiny Oozeling in a Jar,39149,38251,41697,42805,44437,44286,47210,48779,51545,50794,52206,56138,54798,55083,59052,62417,0,0,0
Chrono Shard,76117,79946,82226,83744,86750,90458,93974,97407,105173,106549,112035,115616,119607,126212,130206,135814,0,0,0
Eye of Command,95715,101073,102482,106068,109167,114394,117823,121713,128434,132882,137321,143409,149393,153387,161401,164635,0,0,0
Shadow-singed Fang,0,88790,92219,93451,99835,102515,107194,111861,115923,118607,125109,127868,134532,139212,146052,151997,0,0,0
Umbral Moonglaives,70936,74627,75456,77597,83608,84467,89229,92727,94019,97920,103434,106257,109952,112945,118127,119386,0,0,0
Chaos Talisman,86654,90890,93792,98903,101092,106752,110060,114260,119704,126602,129484,136805,140847,145740,153095,161794,0,0,0
Specter of Betrayal,98090,100231,107942,111279,116532,122592,128714,136414,141305,147791,154758,161503,173102,177916,187201,196715,0,0,0
Terminus Signaling Beacon,0,36696,36573,38570,40075,39678,41089,41796,44783,45517,45364,46155,47775,51259,49754,56181,0,0,0
Faulty Countermeasure,53570,56112,57469,59334,63070,66119,66908,68366,71815,73159,76108,79361,78678,85407,87652,91787,0,0,0
Engine of Eradication (No Orbs),56474,57620,59037,61420,64963,67893,68166,71572,75852,77193,79381,83112,86457,90819,91777,97083,0,0,0
Specter of Betrayal (No Overlap),77909,81005,86360,90480,93990,98429,103091,110990,112008,119757,121873,130506,138651,143746,148394,155793,0,0,0
Horn of Valor,75267,76890,80015,81855,84747,88016,91636,96097,96800,101073,109177,112445,114566,121970,124231,130274,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138626
Terrorbound Nexus,45831,48558,51954,50289,50852,53508,54118,59321,59744,60866,64026,66923,68511,73107,74644,76037,0,0,0
Unstable Arcanocrystal,85899,88027,90344,92087,92661,94500,97605,98340,99579,102303,102113,106439,107627,111049,112502,115368,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,160192,168056,174885,182681,191746,202081,212579,222278,231672,243628,254545,267797,276280
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187991
Thrice Accursed Compass,78261,84394,87354,92067,91814,97605,102853,105342,109969,114416,120328,124246,131852,135017,136783,143205,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121934
Mark of Dargrul,38903,42066,43415,45088,45383,49627,49071,51930,52637,53361,54031,55711,60228,60447,64254,65951,0,0,0
Forgefiend's Fabricator,0,73750,76928,79912,82972,87569,89286,94109,93710,99422,103836,106024,115667,117278,123502,128142,0,0,0
Engine of Eradication,82779,89602,90707,94814,101088,102061,105810,113650,117086,119278,126032,128716,132462,141065,147956,153698,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,97254,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175440
Golganneth's Vitality,0,0,0,0,0,0,122274,126929,136921,143377,149799,156550,165135,171764,180535,187410,200052,208777,215350
