Umbral Moonglaives,82004,82696,85228,87207,89849,92278,94050,97578,105720,105658,110759,111435,116680,120203,124357,125529,0,0,0
Chaos Talisman,112935,116799,120033,124857,130226,135784,132988,136511,150672,163438,165795,168237,179585,186345,195150,202973,0,0,0
Specter of Betrayal,98600,105689,111601,117891,122706,125699,132586,139818,144665,152932,160927,170251,177333,183459,190804,201669,0,0,0
Terminus Signaling Beacon,0,51346,50742,52062,55620,55143,57842,57356,58141,58111,63067,59227,63383,66476,67943,71330,0,0,0
Faulty Countermeasure,64680,65747,69348,70994,70292,70656,80340,76138,80976,82755,84837,92089,90678,96733,100319,100662,0,0,0
Engine of Eradication (No Orbs),75371,81237,79928,80273,86291,89878,90914,91909,94166,97291,102242,103951,110953,111876,121549,121655,0,0,0
Specter of Betrayal (No Overlap),84439,88920,91831,94567,100561,102805,110940,115343,124596,126693,133443,138769,146182,151335,161725,165132,0,0,0
Horn of Valor,96384,98756,101337,103269,108515,109989,114919,124331,125646,127633,136294,136808,141553,148687,156947,159569,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226039
Terrorbound Nexus,60844,60279,64911,65930,67917,70747,71925,72506,73904,78398,80582,80983,86278,85748,88637,93905,0,0,0
Unstable Arcanocrystal,143313,146819,148301,151469,154216,157744,160098,163391,166613,168931,172892,175286,174950,180961,185489,189900,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,148353,154936,160784,172703,176897,188501,196988,204611,212377,224391,233635,248612,256855
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227197
Thrice Accursed Compass,104982,111602,109472,118387,125973,124663,130880,132233,143688,148356,149819,156326,162308,171353,180940,185143,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207807
Mark of Dargrul,52798,56258,58759,57498,62830,61841,64956,66892,68677,73353,70698,74975,81914,79413,80948,82063,0,0,0
Forgefiend's Fabricator,0,86322,89470,93649,95098,101919,105267,106384,108064,115794,122470,124684,125945,133803,136979,144805,0,0,0
Engine of Eradication,105711,109224,114454,115601,125192,126881,133621,137036,141562,147508,153935,159514,166291,168855,178074,183731,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,123700,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266304
Golganneth's Vitality,0,0,0,0,0,0,132242,138198,146310,150061,160194,168710,177500,184981,188901,202286,213570,221289,231705
