Chaos Talisman,70735,75988,77035,81058,84912,88191,94396,97243,100619,105780,109761,114295,118616,124832,129524,137126,0,0,0
Specter of Betrayal,93980,97770,102299,106601,112860,119705,122484,129544,135815,142354,149066,156380,163351,171500,179492,188440,0,0,0
Terminus Signaling Beacon,0,40948,40960,40457,42731,43676,44392,46473,47496,49998,49471,52594,52738,52347,56898,57563,0,0,0
Faulty Countermeasure,42644,43491,44618,47539,49209,50656,53014,53967,55999,58426,61013,62273,64459,67353,69554,71662,0,0,0
Engine of Eradication (No Orbs),58009,61291,62964,66379,68060,71019,71303,74953,78710,80641,82661,86996,90883,93402,96401,100760,0,0,0
Specter of Betrayal (No Overlap),75874,81109,83826,86451,89739,95524,101031,105226,110665,115709,120404,124730,131837,138291,145092,151331,0,0,0
Horn of Valor,67293,68427,72937,76153,78066,82306,84608,87855,91749,94828,98845,102409,107771,110749,117657,121285,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117265
Terrorbound Nexus,45207,45928,47519,47950,50775,50779,53018,54374,55116,58927,60859,61945,64667,67010,68717,70644,0,0,0
Unstable Arcanocrystal,70640,71608,74306,75330,77563,78227,79669,80938,82510,84260,85885,87675,88314,92102,92057,95694,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,117283,122546,126310,135030,141243,147339,155326,159920,167745,176972,185736,195581,202823
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177046
Thrice Accursed Compass,74982,77482,82452,83504,88243,90812,95095,98498,101879,108597,111706,117007,121828,127200,131554,138102,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102011
Mark of Dargrul,31927,33507,33991,35226,37145,38988,39149,38746,40585,42210,44424,45312,44116,47666,51346,49881,0,0,0
Forgefiend's Fabricator,0,66283,69783,72185,72993,75943,79031,81886,85377,86785,90966,95245,99528,101642,107198,108973,0,0,0
Engine of Eradication,86442,89754,91262,94927,99725,103707,106453,111050,117004,123333,126297,130987,137815,141852,146615,154830,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,86109,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153112
Golganneth's Vitality,0,0,0,0,0,0,108826,114608,119997,123982,130597,137541,143853,150644,157358,164887,172665,182039,189392
